CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Parent_Org_ONS_Code,Org_Code,Org_Name,Org_ONS_Code,Expected_delivery_time,Indicator,Unit,Value,Data_Notes
2013-14,B,North West,E12000002,00BL,Bolton,E08000001,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BL,Bolton,E08000001,Within two weeks,Letters_sent_LA,Number,14560,
2013-14,B,North West,E12000002,00BL,Bolton,E08000001,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BL,Bolton,E08000001,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BL,Bolton,E08000001,Within two weeks,Letters_sent_LA,%,98.0339348235928,
2013-14,B,North West,E12000002,00BL,Bolton,E08000001,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BL,Bolton,E08000001,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Over three weeks,Letters_sent_LA,Number,8,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Over three weeks,Letters_sent_LA,%,0.07923145488759,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Two to three weeks,Letters_sent_LA,Number,133,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Two to three weeks,Letters_sent_LA,%,1.31722293750619,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Within two weeks,Letters_sent_LA,Number,9956,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Within two weeks,Letters_sent_LA,%,98.6035456076062,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BM,Bury,E08000002,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Over three weeks,Letters_sent_LA,Number,64,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Over three weeks,Letters_sent_LA,%,0.25045002739297,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Two to three weeks,Letters_sent_LA,Number,355,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Two to three weeks,Letters_sent_LA,%,1.38921499569539,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Within two weeks,Letters_sent_LA,Number,25135,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Within two weeks,Letters_sent_LA,%,98.3603349769116,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BN,Manchester,E08000003,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Over three weeks,Letters_sent_LA,Number,9,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Over three weeks,Letters_sent_LA,%,0.07969538652262,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Two to three weeks,Letters_sent_LA,Number,114,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Two to three weeks,Letters_sent_LA,%,1.00947489595324,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Within two weeks,Letters_sent_LA,Number,11170,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Within two weeks,Letters_sent_LA,%,98.9108297175241,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BP,Oldham,E08000004,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Over three weeks,Letters_sent_LA,Number,4,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Over three weeks,Letters_sent_LA,%,0.03541389995573,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Two to three weeks,Letters_sent_LA,Number,129,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Two to three weeks,Letters_sent_LA,%,1.14209827357237,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Within two weeks,Letters_sent_LA,Number,11162,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Within two weeks,Letters_sent_LA,%,98.8224878264719,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BQ,Rochdale,E08000005,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Over three weeks,Letters_sent_LA,Number,25,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Over three weeks,Letters_sent_LA,%,0.2064068692206,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Two to three weeks,Letters_sent_LA,Number,156,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Two to three weeks,Letters_sent_LA,%,1.28797886393659,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Within two weeks,Letters_sent_LA,Number,11931,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Within two weeks,Letters_sent_LA,%,98.5056142668428,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BR,Salford,E08000006,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Over three weeks,Letters_sent_LA,Number,48,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Over three weeks,Letters_sent_LA,%,0.30373979624122,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Two to three weeks,Letters_sent_LA,Number,330,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Two to three weeks,Letters_sent_LA,%,2.08821109915838,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Within two weeks,Letters_sent_LA,Number,15425,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Within two weeks,Letters_sent_LA,%,97.6080491046004,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BS,Stockport,E08000007,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Over three weeks,Letters_sent_LA,Number,21,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Over three weeks,Letters_sent_LA,%,0.1796868315222,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Two to three weeks,Letters_sent_LA,Number,253,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Two to three weeks,Letters_sent_LA,%,2.16479849405322,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Within two weeks,Letters_sent_LA,Number,11413,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Within two weeks,Letters_sent_LA,%,97.6555146744245,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BT,Tameside,E08000008,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Over three weeks,Letters_sent_LA,Number,39,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Over three weeks,Letters_sent_LA,%,0.32298136645962,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Two to three weeks,Letters_sent_LA,Number,181,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Two to three weeks,Letters_sent_LA,%,1.49896480331262,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Within two weeks,Letters_sent_LA,Number,11855,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Within two weeks,Letters_sent_LA,%,98.1780538302277,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BU,Trafford,E08000009,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Over three weeks,Letters_sent_LA,Number,26,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Over three weeks,Letters_sent_LA,%,0.17213983050847,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Two to three weeks,Letters_sent_LA,Number,208,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Two to three weeks,Letters_sent_REGION,Number,10016,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Two to three weeks,Letters_sent_ENGLAND,Number,166005,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Two to three weeks,Letters_sent_LA,%,1.37711864406779,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Two to three weeks,Letters_sent_REGION,%,2.79947789290096,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Two to three weeks,Letters_sent_ENGLAND,%,5.29955638302763,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Within two weeks,Letters_sent_LA,Number,14870,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Within two weeks,Letters_sent_REGION,Number,347137,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Within two weeks,Letters_sent_ENGLAND,Number,2934751,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Within two weeks,Letters_sent_LA,%,98.4507415254237,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Within two weeks,Letters_sent_REGION,%,97.024995737616,
2013-14,B,North West,E12000002,00BW,Wigan,E08000010,Within two weeks,Letters_sent_ENGLAND,%,93.689216557614,
2013-14,B,North West,E12000002,00BX,Knowsley,E08000011,Over three weeks,Letters_sent_LA,Number,5,
2013-14,B,North West,E12000002,00BX,Knowsley,E08000011,Over three weeks,Letters_sent_REGION,Number,628,
2013-14,B,North West,E12000002,00BX,Knowsley,E08000011,Over three weeks,Letters_sent_ENGLAND,Number,31676,
2013-14,B,North West,E12000002,00BX,Knowsley,E08000011,Over three weeks,Letters_sent_LA,%,0.06719526945303,
2013-14,B,North West,E12000002,00BX,Knowsley,E08000011,Over three weeks,Letters_sent_REGION,%,0.175526369483,
2013-14,B,North West,E12000002,00BX,Knowsley,E08000011,Over three weeks,Letters_sent_ENGLAND,%,1.01122705935835,
