Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_ONS_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Unit,Indicator,Value
13,2019-20,G,E12000006,East of England,26,E10000015,Hertfordshire,%,Coverage_3andhalfyears__25-49,73.71192026364440000000
13,2019-20,G,E12000006,East of England,26,E10000015,Hertfordshire,%,Coverage_5andhalfyears__50-64,78.03711220643660000000
13,2019-20,G,E12000006,East of England,26,E10000015,Hertfordshire,%,Coverage_in_period__25-64,75.13984194121550000000
13,2019-20,G,E12000006,East of England,26,E10000015,Hertfordshire,Number,Eligible__25-49,223938
13,2019-20,G,E12000006,East of England,26,E10000015,Hertfordshire,Number,Eligible__25-64,334306
13,2019-20,G,E12000006,East of England,26,E10000015,Hertfordshire,Number,Eligible__50-64,110368
13,2019-20,G,E12000006,East of England,33,E10000020,Norfolk,%,Coverage_3andhalfyears__25-49,74.06655065875920000000
13,2019-20,G,E12000006,East of England,33,E10000020,Norfolk,%,Coverage_5andhalfyears__50-64,76.94674528522630000000
13,2019-20,G,E12000006,East of England,33,E10000020,Norfolk,%,Coverage_in_period__25-64,75.15457128841080000000
13,2019-20,G,E12000006,East of England,33,E10000020,Norfolk,Number,Eligible__25-49,140795
13,2019-20,G,E12000006,East of England,33,E10000020,Norfolk,Number,Eligible__25-64,226271
13,2019-20,G,E12000006,East of England,33,E10000020,Norfolk,Number,Eligible__50-64,85476
13,2019-20,G,E12000007,East of England,42,E10000029,Suffolk,%,Coverage_3andhalfyears__25-49,74.90703914277580000000
13,2019-20,G,E12000007,East of England,42,E10000029,Suffolk,%,Coverage_5andhalfyears__50-64,77.26012672550350000000
13,2019-20,G,E12000007,East of England,42,E10000029,Suffolk,%,Coverage_in_period__25-64,75.79857780540480000000
13,2019-20,G,E12000007,East of England,42,E10000029,Suffolk,Number,Eligible__25-49,115909
13,2019-20,G,E12000007,East of England,42,E10000029,Suffolk,Number,Eligible__25-64,186613
13,2019-20,G,E12000007,East of England,42,E10000029,Suffolk,Number,Eligible__50-64,70704
13,2019-20,G,E12000006,East of England,00JA,E06000031,Peterborough,%,Coverage_3andhalfyears__25-49,65.93212770707750000000
13,2019-20,G,E12000006,East of England,00JA,E06000031,Peterborough,%,Coverage_5andhalfyears__50-64,73.63988546403910000000
13,2019-20,G,E12000006,East of England,00JA,E06000031,Peterborough,%,Coverage_in_period__25-64,68.12510982252680000000
13,2019-20,G,E12000006,East of England,00JA,E06000031,Peterborough,Number,Eligible__25-49,44790
13,2019-20,G,E12000006,East of England,00JA,E06000031,Peterborough,Number,Eligible__25-64,62601
13,2019-20,G,E12000006,East of England,00JA,E06000031,Peterborough,Number,Eligible__50-64,17811
13,2019-20,G,E12000006,East of England,00KA,E06000032,Luton,%,Coverage_3andhalfyears__25-49,59.65520266713460000000
13,2019-20,G,E12000006,East of England,00KA,E06000032,Luton,%,Coverage_5andhalfyears__50-64,73.64165973130420000000
13,2019-20,G,E12000006,East of England,00KA,E06000032,Luton,%,Coverage_in_period__25-64,63.42487262473160000000
13,2019-20,G,E12000006,East of England,00KA,E06000032,Luton,Number,Eligible__25-49,45592
13,2019-20,G,E12000006,East of England,00KA,E06000032,Luton,Number,Eligible__25-64,62414
13,2019-20,G,E12000006,East of England,00KA,E06000032,Luton,Number,Eligible__50-64,16822
13,2019-20,G,E12000006,East of England,00KB,E06000055,Bedford,%,Coverage_3andhalfyears__25-49,69.87347035760960000000
13,2019-20,G,E12000006,East of England,00KB,E06000055,Bedford,%,Coverage_5andhalfyears__50-64,75.28935905413810000000
13,2019-20,G,E12000006,East of England,00KB,E06000055,Bedford,%,Coverage_in_period__25-64,71.62330612409020000000
13,2019-20,G,E12000006,East of England,00KB,E06000055,Bedford,Number,Eligible__25-49,33668
13,2019-20,G,E12000006,East of England,00KB,E06000055,Bedford,Number,Eligible__25-64,49738
13,2019-20,G,E12000006,East of England,00KB,E06000055,Bedford,Number,Eligible__50-64,16070
13,2019-20,G,E12000006,East of England,00KC,E06000056,Central Bedfordshire,%,Coverage_3andhalfyears__25-49,77.11561621838620000000
13,2019-20,G,E12000006,East of England,00KC,E06000056,Central Bedfordshire,%,Coverage_5andhalfyears__50-64,78.00236931734040000000
13,2019-20,G,E12000006,East of England,00KC,E06000056,Central Bedfordshire,%,Coverage_in_period__25-64,77.42737401082880000000
13,2019-20,G,E12000006,East of England,00KC,E06000056,Central Bedfordshire,Number,Eligible__25-49,49820
13,2019-20,G,E12000006,East of England,00KC,E06000056,Central Bedfordshire,Number,Eligible__25-64,76832
13,2019-20,G,E12000006,East of England,00KC,E06000056,Central Bedfordshire,Number,Eligible__50-64,27012
13,2019-20,G,E12000006,East of England,00KF,E06000033,Southend-on-Sea,%,Coverage_3andhalfyears__25-49,71.93334982069990000000
13,2019-20,G,E12000006,East of England,00KF,E06000033,Southend-on-Sea,%,Coverage_5andhalfyears__50-64,73.84047892604460000000
13,2019-20,G,E12000006,East of England,00KF,E06000033,Southend-on-Sea,%,Coverage_in_period__25-64,72.57850056254470000000
13,2019-20,G,E12000006,East of England,00KF,E06000033,Southend-on-Sea,Number,Eligible__25-49,32348
13,2019-20,G,E12000006,East of England,00KF,E06000033,Southend-on-Sea,Number,Eligible__25-64,48885
13,2019-20,G,E12000006,East of England,00KF,E06000033,Southend-on-Sea,Number,Eligible__50-64,16537
13,2019-20,G,E12000006,East of England,00KG,E06000034,Thurrock,%,Coverage_3andhalfyears__25-49,73.31065227592680000000
13,2019-20,G,E12000006,East of England,00KG,E06000034,Thurrock,%,Coverage_5andhalfyears__50-64,76.51487988526350000000
13,2019-20,G,E12000006,East of England,00KG,E06000034,Thurrock,%,Coverage_in_period__25-64,74.24075269041030000000
13,2019-20,G,E12000006,East of England,00KG,E06000034,Thurrock,Number,Eligible__25-49,34096
13,2019-20,G,E12000006,East of England,00KG,E06000034,Thurrock,Number,Eligible__25-64,48041
13,2019-20,G,E12000006,East of England,00KG,E06000034,Thurrock,Number,Eligible__50-64,13945
13,2019-20,G,E12000006,East of England,00MG,E06000042,Milton Keynes,%,Coverage_3andhalfyears__25-49,69.81688690278770000000
13,2019-20,G,E12000006,East of England,00MG,E06000042,Milton Keynes,%,Coverage_5andhalfyears__50-64,74.96363480790620000000
13,2019-20,G,E12000006,East of England,00MG,E06000042,Milton Keynes,%,Coverage_in_period__25-64,71.30831504692480000000
13,2019-20,G,E12000006,East of England,00MG,E06000042,Milton Keynes,Number,Eligible__25-49,57287
13,2019-20,G,E12000006,East of England,00MG,E06000042,Milton Keynes,Number,Eligible__25-64,80661
13,2019-20,G,E12000006,East of England,00MG,E06000042,Milton Keynes,Number,Eligible__50-64,23374
13,2019-20,G,G,East of England,G,G,East of England,%,Coverage_3andhalfyears__25-49,72.46836755859780000000
13,2019-20,G,G,East of England,G,G,East of England,%,Coverage_5andhalfyears__50-64,76.84764570796390000000
13,2019-20,G,G,East of England,G,G,East of England,%,Coverage_in_period__25-64,73.95817770199760000000
13,2019-20,G,G,East of England,G,G,East of England,Number,Eligible__25-49,1157040
13,2019-20,G,G,East of England,G,G,East of England,Number,Eligible__25-64,1753610
13,2019-20,G,G,East of England,G,G,East of England,Number,Eligible__50-64,596570
13,2019-20,H,E12000007,London,00AB,E09000002,Barking and Dagenham,%,Coverage_3andhalfyears__25-49,65.61188775405780000000
13,2019-20,H,E12000007,London,00AB,E09000002,Barking and Dagenham,%,Coverage_5andhalfyears__50-64,72.90346397588140000000
13,2019-20,H,E12000007,London,00AB,E09000002,Barking and Dagenham,%,Coverage_in_period__25-64,67.43203808938720000000
13,2019-20,H,E12000007,London,00AB,E09000002,Barking and Dagenham,Number,Eligible__25-49,48857
13,2019-20,H,E12000007,London,00AB,E09000002,Barking and Dagenham,Number,Eligible__25-64,65110
13,2019-20,H,E12000007,London,00AB,E09000002,Barking and Dagenham,Number,Eligible__50-64,16253
13,2019-20,H,E12000007,London,00AC,E09000003,Barnet,%,Coverage_3andhalfyears__25-49,61.11689866122880000000
13,2019-20,H,E12000007,London,00AC,E09000003,Barnet,%,Coverage_5andhalfyears__50-64,71.96351416226600000000
13,2019-20,H,E12000007,London,00AC,E09000003,Barnet,%,Coverage_in_period__25-64,64.17388951234850000000
13,2019-20,H,E12000007,London,00AC,E09000003,Barnet,Number,Eligible__25-49,90232
13,2019-20,H,E12000007,London,00AC,E09000003,Barnet,Number,Eligible__25-64,125643
13,2019-20,H,E12000007,London,00AC,E09000003,Barnet,Number,Eligible__50-64,35411
13,2019-20,H,E12000007,London,00AD,E09000004,Bexley,%,Coverage_3andhalfyears__25-49,74.43799934332930000000
13,2019-20,H,E12000007,London,00AD,E09000004,Bexley,%,Coverage_5andhalfyears__50-64,76.89578131160470000000
13,2019-20,H,E12000007,London,00AD,E09000004,Bexley,%,Coverage_in_period__25-64,75.25688930406350000000
13,2019-20,H,E12000007,London,00AD,E09000004,Bexley,Number,Eligible__25-49,45685
13,2019-20,H,E12000007,London,00AD,E09000004,Bexley,Number,Eligible__25-64,68512
13,2019-20,H,E12000007,London,00AD,E09000004,Bexley,Number,Eligible__50-64,22827
13,2019-20,H,E12000007,London,00AE,E09000005,Brent,%,Coverage_3andhalfyears__25-49,57.15411948859160000000
13,2019-20,H,E12000007,London,00AE,E09000005,Brent,%,Coverage_5andhalfyears__50-64,73.48399730345730000000
13,2019-20,H,E12000007,London,00AE,E09000005,Brent,%,Coverage_in_period__25-64,61.44058513237950000000
13,2019-20,H,E12000007,London,00AE,E09000005,Brent,Number,Eligible__25-49,87523
13,2019-20,H,E12000007,London,00AE,E09000005,Brent,Number,Eligible__25-64,118674
13,2019-20,H,E12000007,London,00AE,E09000005,Brent,Number,Eligible__50-64,31151
13,2019-20,H,E12000007,London,00AF,E09000006,Bromley,%,Coverage_3andhalfyears__25-49,73.04688099439880000000
13,2019-20,H,E12000007,London,00AF,E09000006,Bromley,%,Coverage_5andhalfyears__50-64,76.40868230651170000000
13,2019-20,H,E12000007,London,00AF,E09000006,Bromley,%,Coverage_in_period__25-64,74.15235034812340000000
13,2019-20,H,E12000007,London,00AF,E09000006,Bromley,Number,Eligible__25-49,65165
13,2019-20,H,E12000007,London,00AF,E09000006,Bromley,Number,Eligible__25-64,97092
13,2019-20,H,E12000007,London,00AF,E09000006,Bromley,Number,Eligible__50-64,31927
13,2019-20,H,E12000007,London,00AG,E09000007,Camden,%,Coverage_3andhalfyears__25-49,50.44284687275340000000
13,2019-20,H,E12000007,London,00AG,E09000007,Camden,%,Coverage_5andhalfyears__50-64,66.83968640173020000000
13,2019-20,H,E12000007,London,00AG,E09000007,Camden,%,Coverage_in_period__25-64,53.88721676415470000000
13,2019-20,H,E12000007,London,00AG,E09000007,Camden,Number,Eligible__25-49,69550
13,2019-20,H,E12000007,London,00AG,E09000007,Camden,Number,Eligible__25-64,88045
13,2019-20,H,E12000007,London,00AG,E09000007,Camden,Number,Eligible__50-64,18495
13,2019-20,H,E12000007,London,00AH,E09000008,Croydon,%,Coverage_3andhalfyears__25-49,67.31684731637240000000
13,2019-20,H,E12000007,London,00AH,E09000008,Croydon,%,Coverage_5andhalfyears__50-64,76.49127516778520000000
13,2019-20,H,E12000007,London,00AH,E09000008,Croydon,%,Coverage_in_period__25-64,70.12997703382370000000
13,2019-20,H,E12000007,London,00AH,E09000008,Croydon,Number,Eligible__25-49,84233
13,2019-20,H,E12000007,London,00AH,E09000008,Croydon,Number,Eligible__25-64,121483
13,2019-20,H,E12000007,London,00AH,E09000008,Croydon,Number,Eligible__50-64,37250
13,2019-20,H,E12000007,London,00AJ,E09000009,Ealing,%,Coverage_3andhalfyears__25-49,60.92668224605240000000
13,2019-20,H,E12000007,London,00AJ,E09000009,Ealing,%,Coverage_5andhalfyears__50-64,73.39913483214530000000
13,2019-20,H,E12000007,London,00AJ,E09000009,Ealing,%,Coverage_in_period__25-64,64.21784565916400000000
13,2019-20,H,E12000007,London,00AJ,E09000009,Ealing,Number,Eligible__25-49,91574
13,2019-20,H,E12000007,London,00AJ,E09000009,Ealing,Number,Eligible__25-64,124400
13,2019-20,H,E12000007,London,00AJ,E09000009,Ealing,Number,Eligible__50-64,32826
13,2019-20,H,E12000007,London,00AK,E09000010,Enfield,%,Coverage_3andhalfyears__25-49,66.48481670941320000000
13,2019-20,H,E12000007,London,00AK,E09000010,Enfield,%,Coverage_5andhalfyears__50-64,76.23396874900550000000
13,2019-20,H,E12000007,London,00AK,E09000010,Enfield,%,Coverage_in_period__25-64,69.48840127850660000000
13,2019-20,H,E12000007,London,00AK,E09000010,Enfield,Number,Eligible__25-49,70571
13,2019-20,H,E12000007,London,00AK,E09000010,Enfield,Number,Eligible__25-64,101994
13,2019-20,H,E12000007,London,00AK,E09000010,Enfield,Number,Eligible__50-64,31423
13,2019-20,H,E12000007,London,00AL,E09000011,Greenwich,%,Coverage_3andhalfyears__25-49,66.01205832053100000000
13,2019-20,H,E12000007,London,00AL,E09000011,Greenwich,%,Coverage_5andhalfyears__50-64,73.48042208075350000000
13,2019-20,H,E12000007,London,00AL,E09000011,Greenwich,%,Coverage_in_period__25-64,67.87516860288040000000
13,2019-20,H,E12000007,London,00AL,E09000011,Greenwich,Number,Eligible__25-49,68998
13,2019-20,H,E12000007,London,00AL,E09000011,Greenwich,Number,Eligible__25-64,91932
13,2019-20,H,E12000007,London,00AL,E09000011,Greenwich,Number,Eligible__50-64,22934
13,2019-20,H,E12000007,London,00AM,E09000012,Hackney,%,Coverage_3andhalfyears__25-49,61.68038965557230000000
13,2019-20,H,E12000007,London,00AM,E09000012,Hackney,%,Coverage_5andhalfyears__50-64,72.98424042514200000000
13,2019-20,H,E12000007,London,00AM,E09000012,Hackney,%,Coverage_in_period__25-64,63.96379722001150000000
13,2019-20,H,E12000007,London,00AM,E09000012,Hackney,Number,Eligible__25-49,86230
13,2019-20,H,E12000007,London,00AM,E09000012,Hackney,Number,Eligible__25-64,108058
13,2019-20,H,E12000007,London,00AM,E09000012,Hackney,Number,Eligible__50-64,21828
13,2019-20,H,E12000007,London,00AN,E09000013,Hammersmith and Fulham,%,Coverage_3andhalfyears__25-49,51.59100072574790000000
13,2019-20,H,E12000007,London,00AN,E09000013,Hammersmith and Fulham,%,Coverage_5andhalfyears__50-64,66.32596854152640000000
13,2019-20,H,E12000007,London,00AN,E09000013,Hammersmith and Fulham,%,Coverage_in_period__25-64,54.66404574696210000000
13,2019-20,H,E12000007,London,00AN,E09000013,Hammersmith and Fulham,Number,Eligible__25-49,62005
13,2019-20,H,E12000007,London,00AN,E09000013,Hammersmith and Fulham,Number,Eligible__25-64,78344
13,2019-20,H,E12000007,London,00AN,E09000013,Hammersmith and Fulham,Number,Eligible__50-64,16339
13,2019-20,H,E12000007,London,00AP,E09000014,Haringey,%,Coverage_3andhalfyears__25-49,61.78737134019520000000
13,2019-20,H,E12000007,London,00AP,E09000014,Haringey,%,Coverage_5andhalfyears__50-64,73.75711499422840000000
13,2019-20,H,E12000007,London,00AP,E09000014,Haringey,%,Coverage_in_period__25-64,64.79071579094550000000
13,2019-20,H,E12000007,London,00AP,E09000014,Haringey,Number,Eligible__25-49,75004
13,2019-20,H,E12000007,London,00AP,E09000014,Haringey,Number,Eligible__25-64,100127
13,2019-20,H,E12000007,London,00AP,E09000014,Haringey,Number,Eligible__50-64,25123
13,2019-20,H,E12000007,London,00AQ,E09000015,Harrow,%,Coverage_3andhalfyears__25-49,59.47363819183350000000
13,2019-20,H,E12000007,London,00AQ,E09000015,Harrow,%,Coverage_5andhalfyears__50-64,72.88055805195360000000
13,2019-20,H,E12000007,London,00AQ,E09000015,Harrow,%,Coverage_in_period__25-64,63.36279670275100000000
13,2019-20,H,E12000007,London,00AQ,E09000015,Harrow,Number,Eligible__25-49,57185
13,2019-20,H,E12000007,London,00AQ,E09000015,Harrow,Number,Eligible__25-64,80552
13,2019-20,H,E12000007,London,00AQ,E09000015,Harrow,Number,Eligible__50-64,23367
13,2019-20,H,E12000007,London,00AR,E09000016,Havering,%,Coverage_3andhalfyears__25-49,72.91034309518330000000
13,2019-20,H,E12000007,London,00AR,E09000016,Havering,%,Coverage_5andhalfyears__50-64,77.63279737351630000000
13,2019-20,H,E12000007,London,00AR,E09000016,Havering,%,Coverage_in_period__25-64,74.47888269093650000000
13,2019-20,H,E12000007,London,00AR,E09000016,Havering,Number,Eligible__25-49,47771
13,2019-20,H,E12000007,London,00AR,E09000016,Havering,Number,Eligible__25-64,71529
13,2019-20,H,E12000007,London,00AR,E09000016,Havering,Number,Eligible__50-64,23758
13,2019-20,H,E12000007,London,00AS,E09000017,Hillingdon,%,Coverage_3andhalfyears__25-49,64.94451828269400000000
13,2019-20,H,E12000007,London,00AS,E09000017,Hillingdon,%,Coverage_5andhalfyears__50-64,75.78651469059260000000
13,2019-20,H,E12000007,London,00AS,E09000017,Hillingdon,%,Coverage_in_period__25-64,68.04962779156330000000
13,2019-20,H,E12000007,London,00AS,E09000017,Hillingdon,Number,Eligible__25-49,64706
13,2019-20,H,E12000007,London,00AS,E09000017,Hillingdon,Number,Eligible__25-64,90675
13,2019-20,H,E12000007,London,00AS,E09000017,Hillingdon,Number,Eligible__50-64,25969
13,2019-20,H,E12000007,London,00AT,E09000018,Hounslow,%,Coverage_3andhalfyears__25-49,61.12417785164010000000
13,2019-20,H,E12000007,London,00AT,E09000018,Hounslow,%,Coverage_5andhalfyears__50-64,72.56306070724540000000
13,2019-20,H,E12000007,London,00AT,E09000018,Hounslow,%,Coverage_in_period__25-64,64.09034007928230000000
13,2019-20,H,E12000007,London,00AT,E09000018,Hounslow,Number,Eligible__25-49,71003
13,2019-20,H,E12000007,London,00AT,E09000018,Hounslow,Number,Eligible__25-64,95860
13,2019-20,H,E12000007,London,00AT,E09000018,Hounslow,Number,Eligible__50-64,24857
13,2019-20,H,E12000007,London,00AU,E09000019,Islington,%,Coverage_3andhalfyears__25-49,56.38633465333240000000
13,2019-20,H,E12000007,London,00AU,E09000019,Islington,%,Coverage_5andhalfyears__50-64,72.33439201451910000000
13,2019-20,H,E12000007,London,00AU,E09000019,Islington,%,Coverage_in_period__25-64,59.43860106157800000000
13,2019-20,H,E12000007,London,00AU,E09000019,Islington,Number,Eligible__25-49,74495
13,2019-20,H,E12000007,London,00AU,E09000019,Islington,Number,Eligible__25-64,92127
13,2019-20,H,E12000007,London,00AU,E09000019,Islington,Number,Eligible__50-64,17632
13,2019-20,H,E12000007,London,00AW,E09000020,Kensington and Chelsea,%,Coverage_3andhalfyears__25-49,46.41397773707200000000
13,2019-20,H,E12000007,London,00AW,E09000020,Kensington and Chelsea,%,Coverage_5andhalfyears__50-64,59.18731417244800000000
13,2019-20,H,E12000007,London,00AW,E09000020,Kensington and Chelsea,%,Coverage_in_period__25-64,49.76350122147720000000
13,2019-20,H,E12000007,London,00AW,E09000020,Kensington and Chelsea,Number,Eligible__25-49,42582
13,2019-20,H,E12000007,London,00AW,E09000020,Kensington and Chelsea,Number,Eligible__25-64,57717
13,2019-20,H,E12000007,London,00AW,E09000020,Kensington and Chelsea,Number,Eligible__50-64,15135
13,2019-20,H,E12000007,London,00AX,E09000021,Kingston upon Thames,%,Coverage_3andhalfyears__25-49,63.03160809044070000000
13,2019-20,H,E12000007,London,00AX,E09000021,Kingston upon Thames,%,Coverage_5andhalfyears__50-64,72.50943271331170000000
13,2019-20,H,E12000007,London,00AX,E09000021,Kingston upon Thames,%,Coverage_in_period__25-64,65.67743366102450000000
13,2019-20,H,E12000007,London,00AX,E09000021,Kingston upon Thames,Number,Eligible__25-49,39009
13,2019-20,H,E12000007,London,00AX,E09000021,Kingston upon Thames,Number,Eligible__25-64,54116
13,2019-20,H,E12000007,London,00AX,E09000021,Kingston upon Thames,Number,Eligible__50-64,15107
13,2019-20,H,E12000007,London,00AY,E09000022,Lambeth,%,Coverage_3andhalfyears__25-49,63.26185156166870000000
13,2019-20,H,E12000007,London,00AY,E09000022,Lambeth,%,Coverage_5andhalfyears__50-64,73.08216720487980000000
13,2019-20,H,E12000007,London,00AY,E09000022,Lambeth,%,Coverage_in_period__25-64,65.34707778107930000000
13,2019-20,H,E12000007,London,00AY,E09000022,Lambeth,Number,Eligible__25-49,103383
13,2019-20,H,E12000007,London,00AY,E09000022,Lambeth,Number,Eligible__25-64,131253
13,2019-20,H,E12000007,London,00AY,E09000022,Lambeth,Number,Eligible__50-64,27870
13,2019-20,H,E12000007,London,00AZ,E09000023,Lewisham,%,Coverage_3andhalfyears__25-49,66.90795498739190000000
13,2019-20,H,E12000007,London,00AZ,E09000023,Lewisham,%,Coverage_5andhalfyears__50-64,74.81142942072600000000
13,2019-20,H,E12000007,London,00AZ,E09000023,Lewisham,%,Coverage_in_period__25-64,68.90287364945980000000
13,2019-20,H,E12000007,London,00AZ,E09000023,Lewisham,Number,Eligible__25-49,79711
13,2019-20,H,E12000007,London,00AZ,E09000023,Lewisham,Number,Eligible__25-64,106624
13,2019-20,H,E12000007,London,00AZ,E09000023,Lewisham,Number,Eligible__50-64,26913
13,2019-20,H,E12000007,London,00BA,E09000024,Merton,%,Coverage_3andhalfyears__25-49,63.41659216552030000000
13,2019-20,H,E12000007,London,00BA,E09000024,Merton,%,Coverage_5andhalfyears__50-64,72.36186070418920000000
13,2019-20,H,E12000007,London,00BA,E09000024,Merton,%,Coverage_in_period__25-64,65.75999138209630000000
13,2019-20,H,E12000007,London,00BA,E09000024,Merton,Number,Eligible__25-49,54809
13,2019-20,H,E12000007,London,00BA,E09000024,Merton,Number,Eligible__25-64,74264
13,2019-20,H,E12000007,London,00BA,E09000024,Merton,Number,Eligible__50-64,19455
13,2019-20,H,E12000007,London,00BB,E09000025,Newham,%,Coverage_3andhalfyears__25-49,59.35953234340330000000
13,2019-20,H,E12000007,London,00BB,E09000025,Newham,%,Coverage_5andhalfyears__50-64,74.67804377024570000000
13,2019-20,H,E12000007,London,00BB,E09000025,Newham,%,Coverage_in_period__25-64,62.61653983772620000000
13,2019-20,H,E12000007,London,00BB,E09000025,Newham,Number,Eligible__25-49,93744
13,2019-20,H,E12000007,London,00BB,E09000025,Newham,Number,Eligible__25-64,119058
13,2019-20,H,E12000007,London,00BB,E09000025,Newham,Number,Eligible__50-64,25314
13,2019-20,H,E12000007,London,00BC,E09000026,Redbridge,%,Coverage_3andhalfyears__25-49,61.48743116386570000000
13,2019-20,H,E12000007,London,00BC,E09000026,Redbridge,%,Coverage_5andhalfyears__50-64,74.59461618340120000000
13,2019-20,H,E12000007,London,00BC,E09000026,Redbridge,%,Coverage_in_period__25-64,64.93713997393100000000
13,2019-20,H,E12000007,London,00BC,E09000026,Redbridge,Number,Eligible__25-49,70094
13,2019-20,H,E12000007,London,00BC,E09000026,Redbridge,Number,Eligible__25-64,95132
13,2019-20,H,E12000007,London,00BC,E09000026,Redbridge,Number,Eligible__50-64,25038
13,2019-20,H,E12000007,London,00BD,E09000027,Richmond upon Thames,%,Coverage_3andhalfyears__25-49,67.60175642163220000000
13,2019-20,H,E12000007,London,00BD,E09000027,Richmond upon Thames,%,Coverage_5andhalfyears__50-64,73.73828047077600000000
13,2019-20,H,E12000007,London,00BD,E09000027,Richmond upon Thames,%,Coverage_in_period__25-64,69.52425591750650000000
13,2019-20,H,E12000007,London,00BD,E09000027,Richmond upon Thames,Number,Eligible__25-49,43953
13,2019-20,H,E12000007,London,00BD,E09000027,Richmond upon Thames,Number,Eligible__25-64,64005
13,2019-20,H,E12000007,London,00BD,E09000027,Richmond upon Thames,Number,Eligible__50-64,20052
13,2019-20,H,E12000007,London,00BE,E09000028,Southwark,%,Coverage_3andhalfyears__25-49,62.50693771833410000000
13,2019-20,H,E12000007,London,00BE,E09000028,Southwark,%,Coverage_5andhalfyears__50-64,73.22394182360620000000
13,2019-20,H,E12000007,London,00BE,E09000028,Southwark,%,Coverage_in_period__25-64,64.92788785550610000000
13,2019-20,H,E12000007,London,00BE,E09000028,Southwark,Number,Eligible__25-49,91889
13,2019-20,H,E12000007,London,00BE,E09000028,Southwark,Number,Eligible__25-64,118704
13,2019-20,H,E12000007,London,00BE,E09000028,Southwark,Number,Eligible__50-64,26815
13,2019-20,H,E12000007,London,00BF,E09000029,Sutton,%,Coverage_3andhalfyears__25-49,72.34098018769550000000
13,2019-20,H,E12000007,London,00BF,E09000029,Sutton,%,Coverage_5andhalfyears__50-64,75.53134962805530000000
13,2019-20,H,E12000007,London,00BF,E09000029,Sutton,%,Coverage_in_period__25-64,73.32502950045890000000
13,2019-20,H,E12000007,London,00BF,E09000029,Sutton,Number,Eligible__25-49,42196
13,2019-20,H,E12000007,London,00BF,E09000029,Sutton,Number,Eligible__25-64,61016
13,2019-20,H,E12000007,London,00BF,E09000029,Sutton,Number,Eligible__50-64,18820
13,2019-20,H,E12000007,London,00BG,E09000030,Tower Hamlets,%,Coverage_3andhalfyears__25-49,54.74410760389770000000
13,2019-20,H,E12000007,London,00BG,E09000030,Tower Hamlets,%,Coverage_5andhalfyears__50-64,72.72548247341470000000
13,2019-20,H,E12000007,London,00BG,E09000030,Tower Hamlets,%,Coverage_in_period__25-64,57.20549914637430000000
13,2019-20,H,E12000007,London,00BG,E09000030,Tower Hamlets,Number,Eligible__25-49,96056
13,2019-20,H,E12000007,London,00BG,E09000030,Tower Hamlets,Number,Eligible__25-64,111290
13,2019-20,H,E12000007,London,00BG,E09000030,Tower Hamlets,Number,Eligible__50-64,15234
13,2019-20,H,E12000007,London,00BH,E09000031,Waltham Forest,%,Coverage_3andhalfyears__25-49,64.81279791793380000000
13,2019-20,H,E12000007,London,00BH,E09000031,Waltham Forest,%,Coverage_5andhalfyears__50-64,76.01742323952680000000
13,2019-20,H,E12000007,London,00BH,E09000031,Waltham Forest,%,Coverage_in_period__25-64,67.60062051085890000000
13,2019-20,H,E12000007,London,00BH,E09000031,Waltham Forest,Number,Eligible__25-49,70699
13,2019-20,H,E12000007,London,00BH,E09000031,Waltham Forest,Number,Eligible__25-64,94116
13,2019-20,H,E12000007,London,00BH,E09000031,Waltham Forest,Number,Eligible__50-64,23417
13,2019-20,H,E12000007,London,00BJ,E09000032,Wandsworth,%,Coverage_3andhalfyears__25-49,63.65103674697140000000
13,2019-20,H,E12000007,London,00BJ,E09000032,Wandsworth,%,Coverage_5andhalfyears__50-64,71.08651911468810000000
13,2019-20,H,E12000007,London,00BJ,E09000032,Wandsworth,%,Coverage_in_period__25-64,65.03103224216350000000
13,2019-20,H,E12000007,London,00BJ,E09000032,Wandsworth,Number,Eligible__25-49,109043
13,2019-20,H,E12000007,London,00BJ,E09000032,Wandsworth,Number,Eligible__25-64,133893
13,2019-20,H,E12000007,London,00BJ,E09000032,Wandsworth,Number,Eligible__50-64,24850
13,2019-20,H,E12000007,London,00BK,E09000033,Westminster,%,Coverage_3andhalfyears__25-49,47.11149756685430000000
13,2019-20,H,E12000007,London,00BK,E09000033,Westminster,%,Coverage_5andhalfyears__50-64,61.80124223602480000000
13,2019-20,H,E12000007,London,00BK,E09000033,Westminster,%,Coverage_in_period__25-64,50.45538628303470000000
13,2019-20,H,E12000007,London,00BK,E09000033,Westminster,Number,Eligible__25-49,65553
13,2019-20,H,E12000007,London,00BK,E09000033,Westminster,Number,Eligible__25-64,84873
13,2019-20,H,E12000007,London,00BK,E09000033,Westminster,Number,Eligible__50-64,19320
13,2019-20,H,H,London,H,H,London,%,Coverage_3andhalfyears__25-49,61.83446225946630000000
13,2019-20,H,H,London,H,H,London,%,Coverage_5andhalfyears__50-64,73.20803450852880000000
13,2019-20,H,H,London,H,H,London,%,Coverage_in_period__25-64,64.70098981633180000000
13,2019-20,H,H,London,H,H,London,Number,Eligible__25-49,2263508
13,2019-20,H,H,London,H,H,London,Number,Eligible__25-64,3026218
13,2019-20,H,H,London,H,H,London,Number,Eligible__50-64,762710
